merge_path	call_type	sample_id	description	strand	window	percent	convert_type	file_type
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC64_PLASMIDPFC53_T3TERMSHORT_VR05_DESCLINEARSCAI_NT_Neg_15_0.45_CG.PEAK.genome.merge	low	64	PFC53_T3TERMSHORT_VR05_DESCLINEARSCAI_NT	Neg	15	0.45	CG	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR11_DESCSUPERCOIL_TX_Pos_15_0.45_GH.PEAK.genome.merge	low	68	PFC8_TACINIT_VR11_DESCSUPERCOIL_TX	Pos	15	0.45	GH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR16_DESCSUPERCOIL_NT_RH1_Neg_15_0.45_GC.PEAK.genome.merge	low	92	T7INIT_VR16_DESCSUPERCOIL_NT_RH1	Neg	15	0.45	GC	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR27_DESCSUPERCOIL_NT_FIXED_Pos_15_0.45_CG.PEAK.genome.merge	low	67	PFC8_TACINIT_VR27_DESCSUPERCOIL_NT_FIXED	Pos	15	0.45	CG	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC64_PLASMIDPFC53_T3TERMSHORT_VR23_DESCLINEARSCAI_NT_Pos_15_0.45_GH.PEAK.genome.merge	low	64	PFC53_T3TERMSHORT_VR23_DESCLINEARSCAI_NT	Pos	15	0.45	GH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR10_DESCSUPERCOIL_TX_RH1_Pos_15_0.45_CH.PEAK.genome.merge	low	69	PFC8_TACINIT_VR10_DESCSUPERCOIL_TX_RH1	Pos	15	0.45	CH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR26_DESCSUPERCOIL_NT_RH1_Neg_15_0.45_CG.PEAK.genome.merge	low	92	T7INIT_VR26_DESCSUPERCOIL_NT_RH1	Neg	15	0.45	CG	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR18_DESCSUPERCOIL_NT_COSSB_Neg_15_0.45_GC.PEAK.genome.merge	low	70	PFC8_TACINIT_VR18_DESCSUPERCOIL_NT_COSSB	Neg	15	0.45	GC	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC64_PLASMIDPFC53_T3TERMSHORT_VR19_DESCLINEARSCAI_NT_Neg_15_0.45_CG.PEAK.genome.merge	low	64	PFC53_T3TERMSHORT_VR19_DESCLINEARSCAI_NT	Neg	15	0.45	CG	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC44_PLASMIDT7INIT_VR20_DESCLINEARAPALI_TX_CORPA_DEPROTEINZED_RH1_Pos_15_0.45_GH.PEAK.genome.merge	low	44	T7INIT_VR20_DESCLINEARAPALI_TX_CORPA_DEPROTEINZED_RH1	Pos	15	0.45	GH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR10_DESCSUPERCOIL_TX_COSSB_RH1_Pos_15_0.45_CG.PEAK.genome.merge	low	72	PFC8_TACINIT_VR10_DESCSUPERCOIL_TX_COSSB_RH1	Pos	15	0.45	CG	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR15_DESCSUPERCOIL_NT_Neg_15_0.45_CH.PEAK.genome.merge	low	67	PFC8_TACINIT_VR15_DESCSUPERCOIL_NT	Neg	15	0.45	CH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR23_DESCSUPERCOIL_TX_RH1_FIXED_Pos_15_0.45_GH.PEAK.genome.merge	low	69	PFC8_TACINIT_VR23_DESCSUPERCOIL_TX_RH1_FIXED	Pos	15	0.45	GH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC61_PLASMIDPFC53_T3TERMSHORT_VR01_DESCSUPERCOIL_NT_Pos_15_0.45_GH.PEAK.genome.merge	low	61	PFC53_T3TERMSHORT_VR01_DESCSUPERCOIL_NT	Pos	15	0.45	GH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC61_PLASMIDPFC53_T3TERMSHORT_VR09_DESCSUPERCOIL_NT_Neg_15_0.45_CG.PEAK.genome.merge	low	61	PFC53_T3TERMSHORT_VR09_DESCSUPERCOIL_NT	Neg	15	0.45	CG	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC90_PLASMIDT7INIT_VR24_DESCLINEARBSAI_TX_RH1_Neg_15_0.45_CG.PEAK.genome.merge	low	90	T7INIT_VR24_DESCLINEARBSAI_TX_RH1	Neg	15	0.45	CG	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR30_DESCSUPERCOIL_TX_RH1_FIXED_Neg_15_0.45_GH.PEAK.genome.merge	low	69	PFC8_TACINIT_VR30_DESCSUPERCOIL_TX_RH1_FIXED	Neg	15	0.45	GH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC62_PLASMIDPFC53_T3TERMSHORT_VR27_DESCSUPERCOIL_TX_Pos_15_0.45_GH.PEAK.genome.merge	low	62	PFC53_T3TERMSHORT_VR27_DESCSUPERCOIL_TX	Pos	15	0.45	GH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR22_DESCSUPERCOIL_NT_RH1_Neg_15_0.45_GH.PEAK.genome.merge	low	92	T7INIT_VR22_DESCSUPERCOIL_NT_RH1	Neg	15	0.45	GH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC90_PLASMIDT7INIT_VR27_DESCLINEARBSAI_TX_RH1_Neg_15_0.45_GC.PEAK.genome.merge	low	90	T7INIT_VR27_DESCLINEARBSAI_TX_RH1	Neg	15	0.45	GC	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR06_DESCSUPERCOIL_TX_RH1_Pos_15_0.45_CH.PEAK.genome.merge	low	69	PFC8_TACINIT_VR06_DESCSUPERCOIL_TX_RH1	Pos	15	0.45	CH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR30_DESCSUPERCOIL_NT_RH1_Neg_15_0.45_CG.PEAK.genome.merge	low	92	T7INIT_VR30_DESCSUPERCOIL_NT_RH1	Neg	15	0.45	CG	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC64_PLASMIDPFC53_T3TERMSHORT_VR24_DESCLINEARSCAI_NT_Pos_15_0.45_CG.PEAK.genome.merge	low	64	PFC53_T3TERMSHORT_VR24_DESCLINEARSCAI_NT	Pos	15	0.45	CG	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC64_PLASMIDPFC53_T3TERMSHORT_VR02_DESCLINEARSCAI_NT_Neg_15_0.45_GH.PEAK.genome.merge	low	64	PFC53_T3TERMSHORT_VR02_DESCLINEARSCAI_NT	Neg	15	0.45	GH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC91_PLASMIDT7INIT_VR04_DESCSUPERCOIL_NT_Neg_15_0.45_GH.PEAK.genome.merge	low	91	T7INIT_VR04_DESCSUPERCOIL_NT	Neg	15	0.45	GH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC29_PLASMIDPFC9_NTBSPQI_08_DESCLINEARBSAI_TX_NICKNTBSPQI08_COSSB_RH1_Pos_15_0.45_CG.PEAK.genome.merge	low	29	PFC9_NTBSPQI_08_DESCLINEARBSAI_TX_NICKNTBSPQI08_COSSB_RH1	Pos	15	0.45	CG	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC40_PLASMIDT7INIT_VR10_DESCLINEARAPALI_TX_CORPA_Pos_15_0.45_CG.PEAK.genome.merge	low	40	T7INIT_VR10_DESCLINEARAPALI_TX_CORPA	Pos	15	0.45	CG	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR29_DESCSUPERCOIL_NT_RH1_Pos_15_0.45_CG.PEAK.genome.merge	low	92	T7INIT_VR29_DESCSUPERCOIL_NT_RH1	Pos	15	0.45	CG	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR23_DESCSUPERCOIL_TX_COSSB_Pos_15_0.45_CH.PEAK.genome.merge	low	71	PFC8_TACINIT_VR23_DESCSUPERCOIL_TX_COSSB	Pos	15	0.45	CH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_2MED2_DESCLINEARPSII_TX_Neg_15_0.45_CG.PEAK.genome.merge	low	34	VR20F_2MED2_DESCLINEARPSII_TX	Neg	15	0.45	CG	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR27_DESCSUPERCOIL_NT_COSSB_Pos_15_0.45_CH.PEAK.genome.merge	low	70	PFC8_TACINIT_VR27_DESCSUPERCOIL_NT_COSSB	Pos	15	0.45	CH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR19_DESCSUPERCOIL_NT_RH1_Pos_15_0.45_GC.PEAK.genome.merge	low	92	T7INIT_VR19_DESCSUPERCOIL_NT_RH1	Pos	15	0.45	GC	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC88_PLASMIDT7INIT_VR24_DESCSUPERCOIL_TX_RH1_Pos_15_0.45_CG.PEAK.genome.merge	low	88	T7INIT_VR24_DESCSUPERCOIL_TX_RH1	Pos	15	0.45	CG	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC91_PLASMIDT7INIT_VR01_DESCSUPERCOIL_NT_Pos_15_0.45_CG.PEAK.genome.merge	low	91	T7INIT_VR01_DESCSUPERCOIL_NT	Pos	15	0.45	CG	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC87_PLASMIDT7INIT_VR24_DESCSUPERCOIL_TX_Pos_15_0.45_GH.PEAK.genome.merge	low	87	T7INIT_VR24_DESCSUPERCOIL_TX	Pos	15	0.45	GH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC91_PLASMIDT7INIT_VR09_DESCSUPERCOIL_NT_Neg_15_0.45_GH.PEAK.genome.merge	low	91	T7INIT_VR09_DESCSUPERCOIL_NT	Neg	15	0.45	GH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC38_PLASMIDT7INIT_VR10_DESCLINEARAPALI_TX_RH1_Neg_15_0.45_GH.PEAK.genome.merge	low	38	T7INIT_VR10_DESCLINEARAPALI_TX_RH1	Neg	15	0.45	GH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR11_DESCLINEARSCAI_TX_Pos_15_0.45_CH.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR11_DESCLINEARSCAI_TX	Pos	15	0.45	CH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC62_PLASMIDPFC53_T3TERMSHORT_VR31_DESCSUPERCOIL_TX_Pos_15_0.45_GC.PEAK.genome.merge	low	62	PFC53_T3TERMSHORT_VR31_DESCSUPERCOIL_TX	Pos	15	0.45	GC	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC93_PLASMIDT7INIT_VR20_DESCLINEARPSII_NT_Neg_15_0.45_GH.PEAK.genome.merge	low	93	T7INIT_VR20_DESCLINEARPSII_NT	Neg	15	0.45	GH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR15_DESCSUPERCOIL_TX_COSSB_RH1_Pos_15_0.45_CG.PEAK.genome.merge	low	72	PFC8_TACINIT_VR15_DESCSUPERCOIL_TX_COSSB_RH1	Pos	15	0.45	CG	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR01_DESCSUPERCOIL_TX_FIXED_Neg_15_0.45_GH.PEAK.genome.merge	low	68	PFC8_TACINIT_VR01_DESCSUPERCOIL_TX_FIXED	Neg	15	0.45	GH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC03_PLASMIDPFC9_NTBSPQI_13_DESCLINEARBSAI_NT_NICKNTBSPQI13_COSSB_Pos_15_0.45_CH.PEAK.genome.merge	low	03	PFC9_NTBSPQI_13_DESCLINEARBSAI_NT_NICKNTBSPQI13_COSSB	Pos	15	0.45	CH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC91_PLASMIDT7INIT_VR13_DESCSUPERCOIL_NT_Pos_15_0.45_CH.PEAK.genome.merge	low	91	T7INIT_VR13_DESCSUPERCOIL_NT	Pos	15	0.45	CH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC93_PLASMIDT7INIT_VR11_DESCLINEARPSII_NT_Neg_15_0.45_GC.PEAK.genome.merge	low	93	T7INIT_VR11_DESCLINEARPSII_NT	Neg	15	0.45	GC	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR16_DESCSUPERCOIL_TX_COSSB_RH1_FIXED_Pos_15_0.45_CH.PEAK.genome.merge	low	72	PFC8_TACINIT_VR16_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Pos	15	0.45	CH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC62_PLASMIDPFC53_T3TERMSHORT_VR22_DESCSUPERCOIL_TX_Neg_15_0.45_CG.PEAK.genome.merge	low	62	PFC53_T3TERMSHORT_VR22_DESCSUPERCOIL_TX	Neg	15	0.45	CG	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC66_PLASMIDPFC53_T3TERMSHORT_VR08_DESCLINEARSCAI_TX_RH1_Pos_15_0.45_CH.PEAK.genome.merge	low	66	PFC53_T3TERMSHORT_VR08_DESCLINEARSCAI_TX_RH1	Pos	15	0.45	CH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR19_DESCSUPERCOIL_NT_FIXED_Pos_15_0.45_CH.PEAK.genome.merge	low	67	PFC8_TACINIT_VR19_DESCSUPERCOIL_NT_FIXED	Pos	15	0.45	CH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC72_PLASMIDPFC8_TACINIT_VR11_DESCSUPERCOIL_TX_COSSB_RH1_FIXED_Neg_15_0.45_CH.PEAK.genome.merge	low	72	PFC8_TACINIT_VR11_DESCSUPERCOIL_TX_COSSB_RH1_FIXED	Neg	15	0.45	CH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC91_PLASMIDT7INIT_VR12_DESCSUPERCOIL_NT_Neg_15_0.45_GC.PEAK.genome.merge	low	91	T7INIT_VR12_DESCSUPERCOIL_NT	Neg	15	0.45	GC	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR10_DESCSUPERCOIL_NT_COSSB_Neg_15_0.45_GH.PEAK.genome.merge	low	70	PFC8_TACINIT_VR10_DESCSUPERCOIL_NT_COSSB	Neg	15	0.45	GH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC62_PLASMIDPFC53_T3TERMSHORT_VR30_DESCSUPERCOIL_TX_Neg_15_0.45_CH.PEAK.genome.merge	low	62	PFC53_T3TERMSHORT_VR30_DESCSUPERCOIL_TX	Neg	15	0.45	CH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR14_DESCSUPERCOIL_TX_COSSB_Neg_15_0.45_GH.PEAK.genome.merge	low	71	PFC8_TACINIT_VR14_DESCSUPERCOIL_TX_COSSB	Neg	15	0.45	GH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC04_PLASMIDPFC9_NTBSPQI_13_DESCLINEARBSAI_TX_NICKNTBSPQI13_Neg_15_0.45_CH.PEAK.genome.merge	low	04	PFC9_NTBSPQI_13_DESCLINEARBSAI_TX_NICKNTBSPQI13	Neg	15	0.45	CH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC66_PLASMIDPFC53_T3TERMSHORT_VR10_DESCLINEARSCAI_TX_RH1_Pos_15_0.45_CG.PEAK.genome.merge	low	66	PFC53_T3TERMSHORT_VR10_DESCLINEARSCAI_TX_RH1	Pos	15	0.45	CG	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC62_PLASMIDPFC53_T3TERMSHORT_VR28_DESCSUPERCOIL_TX_Neg_15_0.45_GH.PEAK.genome.merge	low	62	PFC53_T3TERMSHORT_VR28_DESCSUPERCOIL_TX	Neg	15	0.45	GH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC62_PLASMIDPFC53_T3TERMSHORT_VR20_DESCSUPERCOIL_TX_Pos_15_0.45_CG.PEAK.genome.merge	low	62	PFC53_T3TERMSHORT_VR20_DESCSUPERCOIL_TX	Pos	15	0.45	CG	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC91_PLASMIDT7INIT_VR10_DESCSUPERCOIL_NT_Pos_15_0.45_GC.PEAK.genome.merge	low	91	T7INIT_VR10_DESCSUPERCOIL_NT	Pos	15	0.45	GC	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC66_PLASMIDPFC53_T3TERMSHORT_VR13_DESCLINEARSCAI_TX_RH1_Pos_15_0.45_GC.PEAK.genome.merge	low	66	PFC53_T3TERMSHORT_VR13_DESCLINEARSCAI_TX_RH1	Pos	15	0.45	GC	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC27_PLASMIDPFC9_NTBSPQI_08_DESCLINEARBSAI_TX_NICKNTBSPQI08_COSSB_Neg_15_0.45_CH.PEAK.genome.merge	low	27	PFC9_NTBSPQI_08_DESCLINEARBSAI_TX_NICKNTBSPQI08_COSSB	Neg	15	0.45	CH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR14_DESCSUPERCOIL_TX_RH1_FIXED_Pos_15_0.45_CH.PEAK.genome.merge	low	69	PFC8_TACINIT_VR14_DESCSUPERCOIL_TX_RH1_FIXED	Pos	15	0.45	CH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR20_DESCSUPERCOIL_NT_COSSB_Pos_15_0.45_GC.PEAK.genome.merge	low	70	PFC8_TACINIT_VR20_DESCSUPERCOIL_NT_COSSB	Pos	15	0.45	GC	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC92_PLASMIDT7INIT_VR05_DESCSUPERCOIL_NT_RH1_Pos_15_0.45_CG.PEAK.genome.merge	low	92	T7INIT_VR05_DESCSUPERCOIL_NT_RH1	Pos	15	0.45	CG	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC91_PLASMIDT7INIT_VR03_DESCSUPERCOIL_NT_Neg_15_0.45_CG.PEAK.genome.merge	low	91	T7INIT_VR03_DESCSUPERCOIL_NT	Neg	15	0.45	CG	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC42_PLASMIDT7INIT_VR20_DESCLINEARAPALI_NT_CORPA_DEPROTEINZED_Pos_15_0.45_CG.PEAK.genome.merge	low	42	T7INIT_VR20_DESCLINEARAPALI_NT_CORPA_DEPROTEINZED	Pos	15	0.45	CG	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR07_DESCLINEARSCAI_TX_Pos_15_0.45_GC.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR07_DESCLINEARSCAI_TX	Pos	15	0.45	GC	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR05_DESCSUPERCOIL_NT_FIXED_Neg_15_0.45_GH.PEAK.genome.merge	low	67	PFC8_TACINIT_VR05_DESCSUPERCOIL_NT_FIXED	Neg	15	0.45	GH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC65_PLASMIDPFC53_T3TERMSHORT_VR10_DESCLINEARSCAI_TX_Neg_15_0.45_CG.PEAK.genome.merge	low	65	PFC53_T3TERMSHORT_VR10_DESCLINEARSCAI_TX	Neg	15	0.45	CG	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC63_PLASMIDPFC53_T3TERMSHORT_VR03_DESCSUPERCOIL_TX_RH1_Pos_15_0.45_CH.PEAK.genome.merge	low	63	PFC53_T3TERMSHORT_VR03_DESCSUPERCOIL_TX_RH1	Pos	15	0.45	CH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC32_PLASMIDVR20F_1LOW2_DESCSUPERCOIL_TX_RH1_Neg_15_0.45_CH.PEAK.genome.merge	low	32	VR20F_1LOW2_DESCSUPERCOIL_TX_RH1	Neg	15	0.45	CH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC54_PLASMIDPFC9_DESCSUPERCOIL_TX_COSSB_Neg_15_0.45_GH.PEAK.genome.merge	low	54	PFC9_DESCSUPERCOIL_TX_COSSB	Neg	15	0.45	GH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR29_DESCSUPERCOIL_TX_RH1_FIXED_Pos_15_0.45_GH.PEAK.genome.merge	low	69	PFC8_TACINIT_VR29_DESCSUPERCOIL_TX_RH1_FIXED	Pos	15	0.45	GH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC71_PLASMIDPFC8_TACINIT_VR08_DESCSUPERCOIL_TX_COSSB_Pos_15_0.45_CH.PEAK.genome.merge	low	71	PFC8_TACINIT_VR08_DESCSUPERCOIL_TX_COSSB	Pos	15	0.45	CH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC91_PLASMIDT7INIT_VR11_DESCSUPERCOIL_NT_Neg_15_0.45_CH.PEAK.genome.merge	low	91	T7INIT_VR11_DESCSUPERCOIL_NT	Neg	15	0.45	CH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_2MED3_DESCLINEARPSII_TX_Pos_15_0.45_CH.PEAK.genome.merge	low	34	VR20F_2MED3_DESCLINEARPSII_TX	Pos	15	0.45	CH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC91_PLASMIDT7INIT_VR06_DESCSUPERCOIL_NT_Pos_15_0.45_GH.PEAK.genome.merge	low	91	T7INIT_VR06_DESCSUPERCOIL_NT	Pos	15	0.45	GH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC66_PLASMIDPFC53_T3TERMSHORT_VR03_DESCLINEARSCAI_TX_RH1_Neg_15_0.45_CG.PEAK.genome.merge	low	66	PFC53_T3TERMSHORT_VR03_DESCLINEARSCAI_TX_RH1	Neg	15	0.45	CG	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC87_PLASMIDT7INIT_VR31_DESCSUPERCOIL_TX_Pos_15_0.45_CH.PEAK.genome.merge	low	87	T7INIT_VR31_DESCSUPERCOIL_TX	Pos	15	0.45	CH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC48_PLASMIDT7INIT_VR10_DESCSUPERCOIL_TX_COSSB_RH1_Neg_15_0.45_CH.PEAK.genome.merge	low	48	T7INIT_VR10_DESCSUPERCOIL_TX_COSSB_RH1	Neg	15	0.45	CH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC62_PLASMIDPFC53_T3TERMSHORT_VR25_DESCSUPERCOIL_TX_Neg_15_0.45_GH.PEAK.genome.merge	low	62	PFC53_T3TERMSHORT_VR25_DESCSUPERCOIL_TX	Neg	15	0.45	GH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_1LOW3_DESCLINEARPSII_TX_RH1_Neg_15_0.45_GH.PEAK.genome.merge	low	35	VR20F_1LOW3_DESCLINEARPSII_TX_RH1	Neg	15	0.45	GH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC64_PLASMIDPFC53_T3TERMSHORT_VR25_DESCLINEARSCAI_NT_Neg_15_0.45_CH.PEAK.genome.merge	low	64	PFC53_T3TERMSHORT_VR25_DESCLINEARSCAI_NT	Neg	15	0.45	CH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC26_PLASMIDPFC9_NTBSPQI_08_DESCLINEARBSAI_NT_NICKNTBSPQI08_COSSB_Pos_15_0.45_CG.PEAK.genome.merge	low	26	PFC9_NTBSPQI_08_DESCLINEARBSAI_NT_NICKNTBSPQI08_COSSB	Pos	15	0.45	CG	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC11_PLASMIDPFC9_NTBSPQI_11_DESCLINEARBSAI_TX_NICKNTBSPQI11_RH1_Pos_15_0.45_GH.PEAK.genome.merge	low	11	PFC9_NTBSPQI_11_DESCLINEARBSAI_TX_NICKNTBSPQI11_RH1	Pos	15	0.45	GH	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR05_DESCSUPERCOIL_NT_Pos_15_0.45_CG.PEAK.genome.merge	low	67	PFC8_TACINIT_VR05_DESCSUPERCOIL_NT	Pos	15	0.45	CG	PEAK
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC61_PLASMIDPFC53_T3TERMSHORT_VR19_DESCSUPERCOIL_NT_Pos_15_0.45_CH.PEAK.genome.merge	low	61	PFC53_T3TERMSHORT_VR19_DESCSUPERCOIL_NT	Pos	15	0.45	CH	PEAK
